Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	plz  Pseudoalteromonas luteoviolacea
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	paln  Pseudoalteromonas aliena
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	ppis  Pseudoalteromonas piscicida
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	pea  Pseudoalteromonas espejiana
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	pspo  Pseudoalteromonas spongiae
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	part  Pseudoalteromonas arctica
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	ptu  Pseudoalteromonas tunicata
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	png  Pseudoalteromonas nigrifaciens
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	ptd  Pseudoalteromonas tetraodonis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	psen  Pseudoalteromonas sp. NC201
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	pdj  Pseudoalteromonas donghaensis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	paga  Pseudoalteromonas agarivorans
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	pcar  Pseudoalteromonas carrageenovora
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Pseudoalteromonas (23)	pmaa  Pseudoalteromonas marina
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	maq  Marinobacter hydrocarbonoclasticus VT8
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	mhc  Marinobacter hydrocarbonoclasticus ATCC 49840
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	mad  Marinobacter adhaerens
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	mbs  Marinobacter sp. BSs20148
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	msr  Marinobacter salarius
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	msx  Marinobacter similis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	mpq  Marinobacter psychrophilus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	mari  Marinobacter sp. CP1
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	mlq  Marinobacter sp. LQ44
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	msq  Marinobacter salinus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	mara  Marinobacter sp. Arc7-DN-1
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marinobacter (12)	marj  Marinobacter sp. JH2
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amc  Alteromonas mediterranea DE
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amh  Alteromonas mediterranea 615
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amaa  Alteromonas mediterranea DE1
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amal  Alteromonas mediterranea U4
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amae  Alteromonas mediterranea U7
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amao  Alteromonas mediterranea U8
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amad  Alteromonas mediterranea UM4b
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amai  Alteromonas mediterranea UM7
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amag  Alteromonas mediterranea MED64
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amac  Alteromonas macleodii ATCC 27126
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amb  Alteromonas macleodii Balearic Sea AD45
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amg  Alteromonas macleodii English Channel 673
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	amk  Alteromonas macleodii Black Sea 11
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	alt  Alteromonas naphthalenivorans
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	aal  Alteromonas australica H 17
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	aaus  Alteromonas australica DE170
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	asp  Alteromonas stellipolaris LMG 21856
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	asq  Alteromonas stellipolaris LMG 21861
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	aaw  Alteromonas addita
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	alr  Alteromonas sp. RKMC-009
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	ale  Alteromonas sp. Mac1
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	alz  Alteromonas sp. Mac2
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Alteromonas (23)	apel  Alteromonas pelagimontana
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Glaciecola (2)	gag  Glaciecola sp. 4H-3-7+YE-5
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Glaciecola (2)	gni  Glaciecola nitratireducens
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Paraglaciecola (2)	gps  Paraglaciecola psychrophila
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Paraglaciecola (2)	pmes  Paraglaciecola mesophila
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Lacimicrobium (1)	lal  Lacimicrobium alkaliphilum
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Catenovulum (1)	cate  Catenovulum sp. CCB-QB4
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Saliniradius (1)	salh  Saliniradius amylolyticus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Salinimonas (2)	salm  Salinimonas sediminis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Salinimonas (2)	salk  Salinimonas sp. KX18D6
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Hydrocarboniclastica (1)	hmi  Hydrocarboniclastica marina
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Psychromonas (2)	pin  Psychromonas ingrahamii
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Psychromonas (2)	psy  Psychromonas sp. CNPT3
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Ferrimonas (2)	fbl  Ferrimonas balearica
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Ferrimonas (2)	fes  Ferrimonas sp. S7
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Moritella (3)	mvs  Moritella viscosa
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Moritella (3)	mya  Moritella yayanosii
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Moritella (3)	mmaa  Moritella marina
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Cellvibrio (5)	cja  Cellvibrio japonicus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Cellvibrio (5)	ceb  Cellvibrio sp. PSBB023
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Cellvibrio (5)	cell  Cellvibrio sp. PSBB006
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Cellvibrio (5)	cek  Cellvibrio sp. KY-YJ-3
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Cellvibrio (5)	ceg  Cellvibrio sp. KY-GH-1
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Saccharophagus (1)	sde  Saccharophagus degradans
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Teredinibacter (1)	ttu  Teredinibacter turnerae
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Simiduia (1)	saga  Simiduia agarivorans
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Spongiibacter (1)	spoi  Spongiibacter sp. IMCC21906
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Zhongshania (1)	zal  Zhongshania aliphaticivorans
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Oceanicoccus (1)	osg  Oceanicoccus sagamiensis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Microbulbifer (6)	mthd  Microbulbifer thermotolerans
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Microbulbifer (6)	micc  Microbulbifer aggregans
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Microbulbifer (6)	maga  Microbulbifer agarilyticus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Microbulbifer (6)	mii  Microbulbifer sp. A4B17
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Microbulbifer (6)	mict  Microbulbifer sp. THAF38
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Microbulbifer (6)	mhyd  Microbulbifer hydrolyticus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Halioglobus (2)	hja  Halioglobus japonicus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Halioglobus (2)	halc  Halioglobus maricola
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Kineobactrum (1)	kim  Kineobactrum sp. M2
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Coxiella (8)	cbu  Coxiella burnetii RSA 493
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Coxiella (8)	cbs  Coxiella burnetii RSA 331
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Coxiella (8)	cbd  Coxiella burnetii Dugway 5J108-111
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Coxiella (8)	cbg  Coxiella burnetii CbuG_Q212
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Coxiella (8)	cbc  Coxiella burnetii CbuK_Q154
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Coxiella (8)	cey  Coxiella mudrowiae
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Coxiella (8)	cea  Coxiella endosymbiont of Amblyomma americanum
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Coxiella (8)	cend  Coxiella endosymbiont of Amblyomma sculptum
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Rickettsiella (1)	rvi  Candidatus Rickettsiella viridis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Aquicella (2)	alg  Aquicella lusitana
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Aquicella (2)	asip  Aquicella siphonis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lpn  Legionella pneumophila subsp. pneumophila Philadelphia 1 (serogroup 1)
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lph  Legionella pneumophila subsp. pneumophila HL06041035 (serogroup 1)
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lpo  Legionella pneumophila subsp. pneumophila Lorraine (serogroup 1)
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lpu  Legionella pneumophila subsp. pneumophila LPE509
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lpm  Legionella pneumophila subsp. pneumophila Thunder Bay
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lpf  Legionella pneumophila Lens (serogroup 1)
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lpp  Legionella pneumophila Paris (serogroup 1)
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lpc  Legionella pneumophila Corby
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lpa  Legionella pneumophila 2300/99 Alcoy (serogroup 1)
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lpe  Legionella pneumophila subsp. pneumophila ATCC 43290 (serogroup 12)
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	llo  Legionella longbeachae
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lfa  Legionella fallonii
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lha  Legionella hackeliae
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lok  Legionella oakridgensis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lcd  Legionella clemsonensis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	les  Legionella endosymbiont of Polyplax serrata
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lsh  Legionella sainthelensi
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	llg  Legionella lansingensis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lib  Legionella israelensis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lgt  Legionella geestiana
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	ljr  Legionella jordanis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lcj  Legionella cherrii
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lwa  Legionella waltersii
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Legionella (24)	lss  Legionella spiritensis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Tatlockia (1)	tmc  Tatlockia micdadei
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylococcus (2)	mca  Methylococcus capsulatus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylococcus (2)	metu  Methylococcus sp. IM1
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylomonas (5)	mmt  Methylomonas methanica
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylomonas (5)	mdn  Methylomonas denitrificans
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylomonas (5)	mdh  Methylomonas sp. DH-1
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylomonas (5)	mko  Methylomonas koyamae
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylomonas (5)	metl  Methylomonas sp. LW13
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylomicrobium (2)	mah  Methylomicrobium alcaliphilum
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylomicrobium (2)	mbur  Methylomicrobium buryatense
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylovulum (1)	mpsy  Methylovulum psychrotolerans
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylocaldum (1)	mmai  Methylocaldum marinum
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylospira (1)	mmob  Candidatus Methylospira mobilis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftu  Francisella tularensis subsp. tularensis SCHU S4
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftq  Francisella tularensis subsp. tularensis SCHU S4 NR-28534
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftf  Francisella tularensis subsp. tularensis FSC198
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftw  Francisella tularensis subsp. tularensis WY96-3418
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftr  Francisella tularensis subsp. tularensis NE061598
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftt  Francisella tularensis subsp. tularensis TI0902
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftg  Francisella tularensis subsp. tularensis TIGB03
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftl  Francisella tularensis subsp. holarctica LVS
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fth  Francisella tularensis subsp. holarctica OSU18
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fta  Francisella tularensis subsp. holarctica FTNF002-00
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fts  Francisella tularensis subsp. holarctica F92
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fti  Francisella tularensis subsp. holarctica FSC200
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fto  Francisella tularensis subsp. holarctica PHIT-FT049
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftc  Francisella tularensis subsp. holarctica FTT_1
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftv  Francisella tularensis subsp. holarctica VT68
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftz  Francisella tularensis subsp. holarctica 425
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftm  Francisella tularensis subsp. mediasiatica FSC147
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftn  Francisella tularensis subsp. novicida U112
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftx  Francisella tularensis subsp. novicida U112
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	ftd  Francisella tularensis subsp. novicida F6168
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fty  Francisella tularensis subsp. novicida DPG 3A-IS
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fcf  Francisella cf. novicida Fx1
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fcn  Francisella hispaniensis 3523
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fhi  Francisella hispaniensis FSC454
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fph  Francisella philomiragia subsp. philomiragia ATCC 25017
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fpt  Francisella philomiragia subsp. philomiragia ATCC 25015 O#319L
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fpi  Francisella philomiragia O#319-029
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fpm  Francisella philomiragia O#319-036
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fpx  Francisella philomiragia O#319-067
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fpz  Francisella philomiragia GA01-2794
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fpj  Francisella philomiragia GA01-2801
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	frt  Francisella salina
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fna  Francisella orientalis Toba 04
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fnl  Francisella orientalis LADL--07-285A
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	frf  Francisella sp. FSC1006
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fper  Francisella persica
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fha  Francisella halioticida
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	frx  Francisella uliginis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	frm  Francisella sp. MA067296
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	frc  Francisella frigiditurris
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fad  Francisella adeliensis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	fmi  Francisella marina
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Francisella (43)	foo  Francisella opportunistica
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Allofrancisella (3)	fgu  Allofrancisella guangzhouensis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Allofrancisella (3)	afri  Allofrancisella frigidaquae
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Allofrancisella (3)	aii  Allofrancisella inopinata
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Hydrogenovibrio (3)	tcx  Hydrogenovibrio crunogenus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Hydrogenovibrio (3)	htr  Hydrogenovibrio thermophilus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Hydrogenovibrio (3)	hmar  Hydrogenovibrio marinus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Thiomicrospira (3)	tcy  Thiomicrospira cyclica
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Thiomicrospira (3)	tao  Thiomicrospira aerophila
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Thiomicrospira (3)	thio  Thiomicrospira sp. S5
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylophaga (2)	mej  Methylophaga nitratireducenticrescens
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Methylophaga (2)	mec  Methylophaga frappieri
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Cycloclasticus (3)	cyq  Cycloclasticus sp. P1
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Cycloclasticus (3)	cza  Cycloclasticus zancles
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Cycloclasticus (3)	cyy  Cycloclasticus sp. PY97N
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Piscirickettsia (1)	psal  Piscirickettsia salmonis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Thiomicrorhabdus (1)	thig  Thiomicrorhabdus sp. G1
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Thiosulfatimonas (1)	tse  Thiosulfatimonas sediminis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Thiosulfativibrio (1)	tzo  Thiosulfativibrio zosterae
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Thioploca (1)	tig  Thioploca ingrica
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Beggiatoa (1)	blep  Beggiatoa leptomitoformis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Thiothrix (1)	this  Thiothrix sp. SSD2
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Nitrosococcus (4)	noc  Nitrosococcus oceani
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Nitrosococcus (4)	nhl  Nitrosococcus halophilus
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Nitrosococcus (4)	nwa  Nitrosococcus watsonii
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Nitrosococcus (4)	nwr  Nitrosococcus wardiae
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Allochromatium (1)	alv  Allochromatium vinosum
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Thiocystis (1)	tvi  Thiocystis violascens
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Thioflavicoccus (1)	tmb  Thioflavicoccus mobilis
Prokaryotes (6385)	Bacteria (6047)	Gammaproteobacteria - Others (865)	Marichromatium (1)	mpur  Marichromatium purpuratum
